image_name,question,correct_answer,question_type,answer_type,map_type,image_size_bucket,geographic_level,source_row
572.png,What is the name of the bay along the Indian Ocean located in the Eastern Cape province?,Nelson Mandela,['Positional'],Single Entity,_divisional,0.1–0.5MP,_country,5837
572.png,Central Karoo in the Western Cape borders how many districts from the Northern Cape?,2,['Positional'],Counting,_divisional,0.1–0.5MP,_country,5838
572.png,how many pairs of provinces have the same color label?,3,['Visual'],Counting,_divisional,0.1–0.5MP,_country,5839
572.png,which is the province labeled red and shares border with an independent country?,Kwazulu-Natal,"['Visual', 'Positional']",Single Entity,_divisional,0.1–0.5MP,_country,5840
380.jpg,Is the yellow region mostly located along the coast?,yes,"['Visual', 'Positional']",Boolean,_divisional,0.5–2MP,_country,5841
380.jpg,Is area code 010 located in the northern part of the map?,yes,['Positional'],Boolean,_divisional,0.5–2MP,_country,5842
380.jpg,Does area 021 cover Cape Town?,yes,['Other'],Boolean,_divisional,0.5–2MP,_country,5843
380.jpg,Is Durban included in the region marked with red?,yes,['Visual'],Boolean,_divisional,0.5–2MP,_country,5844
380.jpg,Are regions labeled 054 and 057 adjacent to each other?,yes,"['Visual', 'Positional']",Boolean,_divisional,0.5–2MP,_country,5845
380.jpg,Do the regions 027 and 028 touch each other?,yes,['Other'],Boolean,_divisional,0.5–2MP,_country,5846
380.jpg,Is 043 located above 047?,yes,['Positional'],Boolean,_divisional,0.5–2MP,_country,5847
380.jpg,Is the number 022 found in the yellow region?,no,['Visual'],Boolean,_divisional,0.5–2MP,_country,5848
380.jpg,Is 011 part of the green area?,yes,['Visual'],Boolean,_divisional,0.5–2MP,_country,5849
380.jpg,Is 054 farther west than 057?,yes,"['Positional', 'Comparative']",Boolean,_divisional,0.5–2MP,_country,5850
383.jpg,How many distinct purple areas are in this image divided by the blue lines?,5,['Visual'],Counting,_divisional,0.1–0.5MP,_city,5851
383.jpg,How many distinct purple areas are in this image divided by the white lines?,7,['Visual'],Counting,_divisional,0.1–0.5MP,_city,5852
383.jpg,What shape do the blue lines form on the left of the image?,y,"['Visual', 'Positional']",Single Entity,_divisional,0.1–0.5MP,_city,5853
383.jpg,How many parks are in the purple region?,2,['Visual'],Counting,_divisional,0.1–0.5MP,_city,5854
383.jpg,How many white line intersections are there within the purple region?,7,"['Visual', 'Positional']",Counting,_divisional,0.1–0.5MP,_city,5855
383.jpg,What is the maximum amount of intersections a white line has within the purple region?,3,"['Visual', 'Positional']",Single Entity,_divisional,0.1–0.5MP,_city,5856
383.jpg,What is the minimum amount of intersections a white line in the purple area has?,0,['Visual'],Single Entity,_divisional,0.1–0.5MP,_city,5857
397.jpeg,How many countries are labelled here?,13,['Visual'],Counting,_divisional,0.5–2MP,_world,5859
397.jpeg,"Based on this map, how many time zones can you see in the US?",5,['Visual'],Counting,_divisional,0.5–2MP,_world,5860
397.jpeg,How many time zones is India behind of China?,2.5,['Other'],Counting,_divisional,0.5–2MP,_world,5861
397.jpeg,"Based on this map, How many time zones are there in Russia?",9,['Other'],Counting,_divisional,0.5–2MP,_world,5862
397.jpeg,The state which is most ahead in time in Russia is how many hours ahead of the last state in time in,23,['Comparative'],Single Entity,_divisional,0.5–2MP,_world,5865
397.jpeg,"What is the temporally closest country that is labelled, to Australia?",China,"['Visual', 'Comparative']",Single Entity,_divisional,0.5–2MP,_world,5868
385.svg,how many different colors are used for regions?,5,['Visual'],Counting,_divisional,,_country,5869
385.svg,which region borders both sudan and sudsudan?,Haute kotto,['Positional'],Single Entity,_divisional,,_country,5871
385.svg,name total number of regions only based on the image?,17,['Other'],Single Entity,_divisional,,_country,5872
385.svg,name the smallest region ?,Bangui,['Comparative'],Single Entity,_divisional,,_country,5873
385.svg,name the country bordering kemo?,Demokratische Republik Kongo,['Positional'],Single Entity,_divisional,,_country,5874
385.svg,how many regions share border with Nana-Grébizi?,3,['Positional'],Counting,_divisional,,_country,5875
385.svg,what is the color of ouaka?,light green,['Visual'],Single Entity,_divisional,,_country,5876
385.svg,are any two regions of same colors adjecent?,No,['Visual'],Boolean,_divisional,,_country,5877
385.svg,how many regions share border with two countries?,6,['Positional'],Counting,_divisional,,_country,5878
573.jpg,"Which major country is shown entirely within a single time zone, despite its large size?",India,"['Visual', 'Positional', 'Comparative']",Single Entity,_divisional,0.1–0.5MP,_world,5880
573.jpg,"Which African country is split into two multiple time strips, while its neighbours are mostly in one",Democratic Republic of Congo,['Other'],Single Entity,_divisional,0.1–0.5MP,_world,5881
573.jpg,Which country’s land touches both the leftmost and rightmost vertical strips on the map?,United States,['Positional'],Single Entity,_divisional,0.1–0.5MP,_world,5882
573.jpg,Which country in the Americas is vertically long but only spans one time zone strip?,Chile,['Other'],Single Entity,_divisional,0.1–0.5MP,_world,5883
573.jpg,Which country’s time zones are shown in both the Western and Eastern Hemispheres?,United States,"['Visual', 'Positional']",Single Entity,_divisional,0.1–0.5MP,_world,5884
573.jpg,Which long horizontal country in South America is shaded in one solid blue?,Argentina,"['Visual', 'Positional']",Single Entity,_divisional,0.1–0.5MP,_world,5885
574.jpeg,Which country with code IN contains the highest density of internal boundaries?,India,"['Positional', 'Comparative']",Single Entity,_marker,0.5–2MP,_subcontinent,5886
574.jpeg,Which is the most dense place in the map?,Greece,['Comparative'],Single Entity,_marker,0.5–2MP,_subcontinent,5887
574.jpeg,How many countries are depicted here?,55,['Other'],Counting,_marker,0.5–2MP,_subcontinent,5888
574.jpeg,How many countries are surrounded by the sea?,2,['Positional'],Counting,_marker,0.5–2MP,_subcontinent,5889
574.jpeg,How many countries labelled here are surrounded only by land?,18,"['Visual', 'Positional']",Counting,_marker,0.5–2MP,_subcontinent,5890
575.jpg,What city is shown with a pizza floating off the coast?,Ancona,['Visual'],Single Entity,_marker,0.5–2MP,_country,5895
575.jpg,Which city is marked with a red carnival mask?,Venice,['Visual'],Single Entity,_marker,0.5–2MP,_country,5897
575.jpg,What coastal city is south of Naples and north of Taranto?,Salerno,['Positional'],Single Entity,_marker,0.5–2MP,_country,5898
575.jpg,Is Palermo on the same island as Gela?,Yes,['Other'],Boolean,_marker,0.5–2MP,_country,5899
575.jpg,Which island shows both cherries and oranges?,Sicily,['Other'],Single Entity,_marker,0.5–2MP,_country,5900
575.jpg,What’s the northernmost city labeled on this map?,Bolzano,"['Visual', 'Positional', 'Comparative']",Single Entity,_marker,0.5–2MP,_country,5901
575.jpg,Which city is shown with a leaning tower?,Pisa,['Visual'],Single Entity,_marker,0.5–2MP,_country,5902
575.jpg,Which is closer to the Adriatic Sea: Rome or Venice?,Venice,['Positional'],Single Entity,_marker,0.5–2MP,_country,5903
387.jpg,Which region has headoffice aand manufacturing,Hyderabad,['Other'],Single Entity,_divisional,0.5–2MP,_world,5904
387.jpg,How many colours are there in the map,7,['Other'],Counting,_divisional,0.5–2MP,_world,5905
387.jpg,How many locations are pinned in north america,5,['Positional'],Counting,_divisional,0.5–2MP,_world,5907
387.jpg,How many labs are there in the map,3,['Other'],Counting,_divisional,0.5–2MP,_world,5909
387.jpg,How many places have asterics,3,['Other'],Counting,_divisional,0.5–2MP,_world,5912
387.jpg,How many offices are there in north America,3,['Positional'],Counting,_divisional,0.5–2MP,_world,5913
389.png,"If each border forms a country, how many countries are there?",10,['Positional'],Counting,_divisional,0.5–2MP,_district,5914
389.png,How many borders are going through the sea?,1,['Positional'],Counting,_divisional,0.5–2MP,_district,5915
389.png,How many white regions are in this image?,5,['Visual'],Counting,_divisional,0.5–2MP,_district,5916
389.png,How many seas are in the map?,1,['Other'],Counting,_divisional,0.5–2MP,_district,5917
389.png,Does the red region encapsulate any other region?,No,['Visual'],Boolean,_divisional,0.5–2MP,_district,5918
389.png,Does the red region border a sea?,Yes,"['Visual', 'Positional']",Boolean,_divisional,0.5–2MP,_district,5919
389.png,"If all borders in this map were streets, would all the streets be connected?",No,['Positional'],Boolean,_divisional,0.5–2MP,_district,5920
389.png,Can you go to a sea coast within the red region?,Yes,"['Visual', 'Positional']",Boolean,_divisional,0.5–2MP,_district,5921
389.png,Does the red region extend beyond the map?,No,['Visual'],Boolean,_divisional,0.5–2MP,_district,5922
391.jpg,How many divisions are depicted in this map?,50,['Other'],Counting,_choropleth,2–8MP,_continent,5923
391.jpg,How many divisions are surrounded by the sea?,Many,['Positional'],Counting,_choropleth,2–8MP,_continent,5925
391.jpg,Which country in southern Africa is shown under Portuguese administration?,Angola,"['Visual', 'Positional', 'Comparative']",Single Entity,_choropleth,2–8MP,_continent,5926
391.jpg,"Which modern-day country appears almost entirely in yellow, representing British control?",Sudan,['Visual'],Single Entity,_choropleth,2–8MP,_continent,5927
391.jpg,Which country’s territory lies between French Equatorial Africa and Kenya?,Uganda,['Positional'],Single Entity,_choropleth,2–8MP,_continent,5928
391.jpg,"What area in North Africa is marked with a unique dotted pattern, separate from other French or Brit",Spanish Sahara or Western Sahara,"['Visual', 'Positional']",Single Entity,_choropleth,2–8MP,_continent,5929
393.png,What does light blue represent?,indian ocean,['Visual'],Single Entity,_divisional,<0.1MP,_state,5931
393.png,What color is Lesotho on Map?,Dark Gray,['Visual'],Single Entity,_divisional,<0.1MP,_state,5932
393.png,What color is Durban?,light yellow,['Visual'],Single Entity,_divisional,<0.1MP,_state,5933
393.png,What color is Ulundi?,Light yellow,['Visual'],Single Entity,_divisional,<0.1MP,_state,5934
393.png,What color is Eswatini on the map?,Dark Gray,['Visual'],Single Entity,_divisional,<0.1MP,_state,5936
393.png,what color is KwaZulu-Natal ?,light yellow,['Visual'],Single Entity,_divisional,<0.1MP,_state,5937
393.png,How many distinct regions are shown in the map based on color?,6,['Visual'],Counting,_divisional,<0.1MP,_state,5938
393.png,What color is indian ocean?,light blue,['Visual'],Single Entity,_divisional,<0.1MP,_state,5939
396.jpg,How many colours are there in the map,10,['Other'],Counting,_divisional,0.1–0.5MP,_country,5940
396.jpg,The state that has only 2 neighbours,Western Cape,['Other'],Boolean,_divisional,0.1–0.5MP,_country,5942
396.jpg,The place marked on the map closest to Alexandar Bay,Sanddrift,"['Visual', 'Comparative']",Single Entity,_divisional,0.1–0.5MP,_country,5943
396.jpg,Name any city along the state border,Bloemhof,['Positional'],Single Entity,_divisional,0.1–0.5MP,_country,5944
396.jpg,City nearest to Klipaar and marked on the map,Bokhara,"['Visual', 'Positional', 'Comparative']",Single Entity,_divisional,0.1–0.5MP,_country,5945
396.jpg,Which place has many cities marked in the map,Northern Cape,['Visual'],Single Entity,_divisional,0.1–0.5MP,_country,5947
396.jpg,Which place has least cities marked,Gauteng,"['Visual', 'Comparative']",Single Entity,_divisional,0.1–0.5MP,_country,5948
396.jpg,Which state is surrounded by 4 other states,Gauteng,['Positional'],Single Entity,_divisional,0.1–0.5MP,_country,5949
403.png,How many restaurants do you see?,3,['Visual'],Counting,_network,0.5–2MP,_neighborhood,5950
403.png,Which stop comes after Parkside East Apartments?,Hoyt Middle School,['Positional'],Single Entity,_network,0.5–2MP,_neighborhood,5951
403.png,Which street is closest to the golf course?,Hubbell Ave.,['Comparative'],Single Entity,_network,0.5–2MP,_neighborhood,5952
403.png,Valley High Manor is closest to which park?,Sleepy Hollow Sports Park,['Comparative'],Single Entity,_network,0.5–2MP,_neighborhood,5953
403.png,Which highway/freeway runs vertically through the map?,Highway 235,['Positional'],Single Entity,_network,0.5–2MP,_neighborhood,5954
403.png,How many golf courses do you spot?,2,['Other'],Counting,_network,0.5–2MP,_neighborhood,5956
403.png,Which state does this map belong to?,Iowa,['Other'],Single Entity,_network,0.5–2MP,_neighborhood,5957
576.png,How many triangles make up Australia?,30,['Other'],Counting,_network,2–8MP,_world,5958
576.png,How many triangles make up Cuba?,2,['Other'],Counting,_network,2–8MP,_world,5959
576.png,How many triangles make up England?,1,['Other'],Counting,_network,2–8MP,_world,5960
576.png,What do the triangles represent?,Land mass,['Other'],Single Entity,_network,2–8MP,_world,5961
576.png,What color are the lines and points?,Red,['Visual'],Single Entity,_network,2–8MP,_world,5962
576.png,What color is the background?,Transparent.,['Visual'],Single Entity,_network,2–8MP,_world,5963
576.png,How can you distinguish water from landmass?,Lack of triangles or missing triangles or no triangles,['Other'],Boolean,_network,2–8MP,_world,5964
576.png,What region of the image are the largest triangles located?,Asia.,"['Positional', 'Comparative']",Single Entity,_network,2–8MP,_world,5965
576.png,How many single triangles are there near the top of the image?,5,"['Positional', 'Comparative']",Counting,_network,2–8MP,_world,5966
576.png,How many single triangles are there near the bottom of the image?,0,"['Positional', 'Comparative']",Counting,_network,2–8MP,_world,5967
577.png,What is located to the east of section 405?,406,"['Visual', 'Positional']",Single Entity,_layout,2–8MP,_building,5968
